left_shoulder_elbow_angle,left_elbow_wrist_angle,right_shoulder_elbow_angle,right_shoulder_left_shoulder,right_elbow_wrist_angle,left_shoulder_x_rel,left_shoulder_y_rel,left_elbow_x_rel,left_elbow_y_rel,left_wrist_x_rel,left_wrist_y_rel,right_shoulder_x_rel,right_shoulder_y_rel,right_elbow_x_rel,right_elbow_y_rel,right_wrist_x_rel,right_wrist_y_rel,status
30,81,85,176,19,0.09458128,0.06239737,-0.0137931,0.05254516,0.10738916,0.2134647,-0.01970443,0.19047619,0.1044335,0.36453202,-0.03054187,0.32512315,0
29,82,85,177,19,0.09458128,0.06403941,-0.0137931,0.05747126,0.10640394,0.21510673,-0.01970443,0.19376026,0.10541872,0.36617406,-0.03054187,0.32676519,0
29,82,86,177,18,0.09458128,0.06425041,-0.0137931,0.05601318,0.10640394,0.21581549,-0.01871921,0.19275124,0.10541872,0.36738056,-0.03054187,0.32454695,0
29,81,86,177,18,0.09359606,0.06125828,-0.0137931,0.05298013,0.10640394,0.21192053,-0.01871921,0.19370861,0.10640394,0.36589404,-0.03152709,0.32781457,0
29,81,86,178,18,0.09359606,0.06280992,-0.0137931,0.05950413,0.10738916,0.21322314,-0.01871921,0.19504132,0.11034483,0.36694215,-0.03743842,0.32892562,0
29,81,85,180,18,0.09458128,0.06125828,-0.0137931,0.06125828,0.10837438,0.21357616,-0.01970443,0.19536424,0.11231527,0.36754967,-0.04236453,0.3294702,0
28,79,83,180,19,0.09368836,0.06291391,-0.01380671,0.06291391,0.11045365,0.21357616,-0.02268245,0.19536424,0.11439842,0.3692053,-0.04930966,0.32615894,0
24,77,80,179,17,0.09009901,0.06135987,-0.01782178,0.06301824,0.11089109,0.21227197,-0.03168317,0.1973466,0.12079208,0.36650083,-0.06237624,0.32006633,0
22,75,75,179,16,0.08565737,0.05813953,-0.02191235,0.05980066,0.10856574,0.20598007,-0.04183267,0.19269103,0.12549801,0.35548173,-0.0747012,0.30730897,0
18,72,72,180,15,0.08383234,0.06125828,-0.0239521,0.06125828,0.11077844,0.20364238,-0.0489022,0.19370861,0.13273453,0.35099338,-0.08083832,0.29304636,0
17,70,68,178,15,0.08474576,0.06873977,-0.02293121,0.07201309,0.11365902,0.20458265,-0.05383848,0.19967267,0.14057827,0.34697218,-0.09172483,0.29787234,0
16,66,65,178,14,0.08383234,0.06362153,-0.0239521,0.06688418,0.11776447,0.19249592,-0.05588822,0.18270799,0.1506986,0.3360522,-0.10479042,0.28058728,0
14,62,63,179,12,0.08474576,0.06482982,-0.02293121,0.06645057,0.12462612,0.18962723,-0.05982054,0.18476499,0.16251246,0.32090762,-0.11565304,0.27066451,0
12,59,58,178,11,0.08474576,0.06138934,-0.02293121,0.06623586,0.12861416,0.1825525,-0.06580259,0.17932149,0.17148554,0.30210016,-0.12761715,0.25686591,0
9,55,55,177,10,0.08656716,0.06260032,-0.02189055,0.070626,0.13532338,0.17495987,-0.06766169,0.17817014,0.18606965,0.2905297,-0.13432836,0.23756019,0
8,49,48,177,9,0.08557214,0.06549521,-0.02288557,0.07348243,0.13830846,0.16613419,-0.07562189,0.16773163,0.19502488,0.2715655,-0.14527363,0.22044728,0
7,45,43,178,8,0.08457711,0.06539075,-0.0238806,0.07017544,0.14228856,0.15789474,-0.07860697,0.15311005,0.20497512,0.25358852,-0.14925373,0.20733652,0
6,41,38,177,7,0.08349901,0.06200318,-0.02286282,0.06836248,0.14015905,0.14149444,-0.08349901,0.14467409,0.19880716,0.22098569,-0.15805169,0.18918919,0
5,36,34,179,4,0.08622398,0.06635071,-0.01982161,0.06793049,0.14965312,0.14060032,-0.08126858,0.13586098,0.2259663,0.20853081,-0.15857284,0.17693523,0
4,34,32,178,3,0.08712871,0.06161137,-0.01881188,0.06477093,0.14950495,0.13112164,-0.08316832,0.13112164,0.21881188,0.18009479,-0.16435644,0.164297,0
3,32,29,179,0,0.08712871,0.06446541,-0.01881188,0.06603774,0.15148515,0.12893082,-0.08613861,0.12735849,0.22673267,0.16352201,-0.16633663,0.1509434,0
1,27,24,179,0,0.08712871,0.06739812,-0.01980198,0.06896552,0.15445545,0.12382445,-0.09009901,0.12068966,0.23168317,0.14106583,-0.17227723,0.13636364,0
1,23,21,179,1,0.08704253,0.06583072,-0.01879327,0.06739812,0.15825915,0.11598746,-0.09000989,0.11285266,0.2363996,0.12852665,-0.17309594,0.12068966,0
0,20,18,178,1,0.08605341,0.06122449,-0.01978239,0.06593407,0.16023739,0.10518053,-0.09099901,0.10361068,0.2413452,0.10989011,-0.17309594,0.10675039,0
0,17,14,177,3,0.08325074,0.05965463,-0.02180377,0.06593407,0.160555,0.0989011,-0.09712587,0.09733124,0.24479683,0.09105181,-0.17938553,0.09419152,0
1,14,12,178,3,0.08325074,0.05965463,-0.02279485,0.06436421,0.16352825,0.09262166,-0.10009911,0.09105181,0.24777007,0.07692308,-0.18037661,0.08163265,0
1,11,8,177,3,0.08316832,0.05965463,-0.02475248,0.06593407,0.16534653,0.08634223,-0.1019802,0.08477237,0.24851485,0.06750392,-0.18217822,0.06750392,0
2,10,6,177,3,0.08217822,0.05808477,-0.02574257,0.06593407,0.16435644,0.08163265,-0.1039604,0.08006279,0.24752475,0.05965463,-0.18019802,0.05808477,0
3,7,6,177,4,0.08118812,0.05651491,-0.02574257,0.06436421,0.16633663,0.07535322,-0.1029703,0.07849294,0.24752475,0.04866562,-0.17920792,0.04866562,0
2,7,5,177,4,0.08118812,0.05494505,-0.02574257,0.06279435,0.16732673,0.0722135,-0.1019802,0.07378336,0.24752475,0.04395604,-0.18118812,0.0455259,0
3,4,4,177,4,0.08110781,0.05345912,-0.02571711,0.06132075,0.17210682,0.06603774,-0.10089021,0.07075472,0.24925816,0.03144654,-0.18001978,0.04245283,0
3,4,2,177,4,0.08110781,0.0519685,-0.02571711,0.05984252,0.17507418,0.06299213,-0.10187933,0.06456693,0.24925816,0.02677165,-0.18001978,0.03622047,0
3,2,1,177,4,0.08201581,0.0519685,-0.02470356,0.05984252,0.17588933,0.05826772,-0.10079051,0.06299213,0.25,0.02519685,-0.17786561,0.03307087,0
3,1,0,177,4,0.08201581,0.0519685,-0.02470356,0.05984252,0.17588933,0.05669291,-0.10079051,0.06141732,0.24901186,0.02047244,-0.17786561,0.03149606,0
3,1,0,177,4,0.08201581,0.0519685,-0.02470356,0.05984252,0.17588933,0.05669291,-0.10079051,0.05984252,0.24901186,0.02047244,-0.17687747,0.03149606,0
3,1,0,177,4,0.08201581,0.05345912,-0.02470356,0.06132075,0.17687747,0.05660377,-0.10079051,0.05974843,0.24802372,0.01886792,-0.17687747,0.03144654,0
3,0,0,177,4,0.08110781,0.05345912,-0.02571711,0.06132075,0.17507418,0.05503145,-0.10187933,0.06132075,0.24727992,0.01886792,-0.17804154,0.03144654,0
3,0,0,177,4,0.08019802,0.05494505,-0.02673267,0.06279435,0.17425743,0.05651491,-0.1019802,0.06279435,0.24653465,0.02040816,-0.17821782,0.03453689,0
3,1,0,177,5,0.07928642,0.05494505,-0.02775025,0.06279435,0.17343905,0.05808477,-0.10307235,0.06279435,0.24578791,0.01726845,-0.17839445,0.03296703,0
3,1,0,177,5,0.07936508,0.05494505,-0.02876984,0.06279435,0.17261905,0.05808477,-0.10416667,0.06279435,0.24503968,0.01726845,-0.17956349,0.03139717,0
3,1,0,177,4,0.07936508,0.05642633,-0.02876984,0.06426332,0.17261905,0.05956113,-0.10515873,0.06426332,0.24503968,0.02194357,-0.18055556,0.03448276,0
3,1,0,177,4,0.07845084,0.05642633,-0.02979146,0.06426332,0.17179742,0.06112853,-0.10625621,0.06583072,0.24428997,0.02351097,-0.1817279,0.03448276,0
3,1,1,177,4,0.07753479,0.05790297,-0.03081511,0.0657277,0.17196819,0.06259781,-0.10735586,0.06885759,0.24353877,0.02503912,-0.18290258,0.03755869,0
3,1,2,177,4,0.07661692,0.05790297,-0.0318408,0.0657277,0.17114428,0.06259781,-0.10845771,0.07042254,0.24278607,0.02660407,-0.1840796,0.03755869,0
3,2,2,177,4,0.07661692,0.059375,-0.03283582,0.0671875,0.17114428,0.065625,-0.10945274,0.0734375,0.24577114,0.0296875,-0.18507463,0.0390625,0
3,2,3,177,4,0.07661692,0.059375,-0.03283582,0.0671875,0.17114428,0.065625,-0.10945274,0.075,0.24676617,0.0328125,-0.18507463,0.040625,0
3,3,5,177,4,0.07753479,0.06084243,-0.03180915,0.06864275,0.17196819,0.06864275,-0.10735586,0.07956318,0.24751491,0.0374415,-0.18389662,0.04524181,0
3,3,6,177,3,0.07845084,0.06084243,-0.03078451,0.06864275,0.17279047,0.07020281,-0.10625621,0.08112324,0.24826216,0.04056162,-0.18272095,0.04680187,0
3,4,6,177,4,0.07845084,0.0623053,-0.03078451,0.07009346,0.17279047,0.07320872,-0.10625621,0.08411215,0.24826216,0.04361371,-0.18272095,0.0482866,0
3,4,6,177,4,0.07753479,0.0623053,-0.03180915,0.07009346,0.17196819,0.07476636,-0.10735586,0.08411215,0.24850895,0.04517134,-0.18389662,0.04984424,0
3,5,6,177,4,0.07669323,0.0609375,-0.03386454,0.0671875,0.16932271,0.075,-0.10956175,0.08125,0.24701195,0.0453125,-0.187251,0.046875,0
3,6,6,177,4,0.07669323,0.05651491,-0.03386454,0.06279435,0.16932271,0.0722135,-0.11055777,0.07692308,0.24800797,0.04238619,-0.187251,0.04238619,0
3,6,6,177,4,0.07577268,0.05354331,-0.03489531,0.05984252,0.16849452,0.06929134,-0.11266201,0.07401575,0.24725823,0.04094488,-0.1894317,0.03937008,0
3,6,6,177,4,0.07676969,0.05205047,-0.03489531,0.05835962,0.16849452,0.06940063,-0.11266201,0.07255521,0.24825523,0.03943218,-0.1894317,0.03785489,0
3,6,5,177,4,0.07676969,0.05511811,-0.03489531,0.06141732,0.16849452,0.07086614,-0.11266201,0.07401575,0.24825523,0.04251969,-0.1894317,0.03937008,0
3,6,5,177,4,0.07676969,0.05511811,-0.03489531,0.06141732,0.16849452,0.07086614,-0.11266201,0.07401575,0.24825523,0.04251969,-0.1894317,0.03937008,0
3,6,6,177,4,0.07768924,0.05511811,-0.03386454,0.06141732,0.16932271,0.07086614,-0.11155378,0.07559055,0.24900398,0.04251969,-0.18824701,0.03937008,0
3,6,6,177,4,0.07768924,0.05511811,-0.03386454,0.06141732,0.16932271,0.07086614,-0.11155378,0.07559055,0.24900398,0.04251969,-0.18824701,0.03937008,0
3,6,7,177,4,0.07768924,0.05660377,-0.03386454,0.06289308,0.16932271,0.07232704,-0.11155378,0.07861635,0.24900398,0.04402516,-0.18824701,0.04245283,0
3,5,7,177,4,0.07768924,0.05965463,-0.03386454,0.06593407,0.16932271,0.07378336,-0.1125498,0.08163265,0.25,0.0455259,-0.18824701,0.04395604,0
3,5,7,177,4,0.07768924,0.06112853,-0.03386454,0.06739812,0.16932271,0.07523511,-0.1125498,0.0830721,0.25,0.04702194,-0.18824701,0.04545455,0
3,5,7,177,4,0.07768924,0.06259781,-0.03386454,0.06885759,0.16932271,0.07668232,-0.11155378,0.08450704,0.25099602,0.0485133,-0.18824701,0.0485133,0
31,84,90,179,19,0.08613861,0.07472178,-0.02079208,0.07631161,0.0960396,0.22734499,-0.02079208,0.21780604,0.09207921,0.37519873,-0.04059406,0.34022258,1
31,84,89,179,20,0.08803165,0.07472178,-0.01978239,0.07631161,0.09693373,0.22575517,-0.02077151,0.21780604,0.09297725,0.37519873,-0.03956479,0.3418124,1
31,83,89,179,20,0.08983218,0.07619048,-0.017769,0.07777778,0.09970385,0.22698413,-0.01875617,0.21904762,0.09476802,0.37619048,-0.03751234,0.34285714,1
31,84,89,179,20,0.09261084,0.07619048,-0.01576355,0.07777778,0.10147783,0.22698413,-0.01674877,0.21904762,0.09655172,0.37619048,-0.03546798,0.34285714,1
31,84,89,179,20,0.09439528,0.07765452,-0.01376598,0.0792393,0.10324484,0.22820919,-0.01474926,0.22028526,0.09832842,0.37717908,-0.03343166,0.34389857,1
31,84,88,179,20,0.09439528,0.07765452,-0.01278269,0.0792393,0.10324484,0.22820919,-0.01474926,0.22028526,0.09832842,0.37717908,-0.03343166,0.34389857,1
31,84,88,179,20,0.09439528,0.07765452,-0.01278269,0.0792393,0.10324484,0.22979398,-0.01573255,0.22028526,0.09832842,0.37717908,-0.03343166,0.34389857,1
31,84,88,179,20,0.09528487,0.07911392,-0.01178782,0.0806962,0.10412574,0.23101266,-0.01473477,0.22151899,0.09921415,0.37816456,-0.0324165,0.34493671,1
31,84,88,179,20,0.09439528,0.07765452,-0.01278269,0.0792393,0.10324484,0.22979398,-0.01573255,0.22028526,0.09832842,0.37876387,-0.03343166,0.34389857,1
31,84,88,179,20,0.09439528,0.07765452,-0.01278269,0.0792393,0.10324484,0.22820919,-0.01573255,0.22028526,0.09832842,0.37876387,-0.03343166,0.34389857,1
31,84,88,179,20,0.09439528,0.07765452,-0.01278269,0.0792393,0.10324484,0.22820919,-0.01573255,0.22028526,0.09832842,0.37876387,-0.03343166,0.34389857,1
31,84,88,180,20,0.09439528,0.0792393,-0.01278269,0.0792393,0.10324484,0.22979398,-0.01573255,0.22028526,0.09832842,0.37876387,-0.03343166,0.34389857,1
31,84,87,180,20,0.09439528,0.0792393,-0.01278269,0.0792393,0.10324484,0.22979398,-0.01671583,0.22028526,0.09832842,0.37876387,-0.03343166,0.34389857,1
31,84,87,180,20,0.09439528,0.0792393,-0.01278269,0.0792393,0.10324484,0.22979398,-0.01671583,0.22028526,0.09832842,0.37876387,-0.03343166,0.34389857,1
31,85,86,180,20,0.09537856,0.0806962,-0.01179941,0.0806962,0.10324484,0.23101266,-0.01671583,0.22151899,0.09832842,0.37974684,-0.03343166,0.34493671,1
31,85,86,180,20,0.09626719,0.0821485,-0.0108055,0.0821485,0.10412574,0.23222749,-0.01571709,0.22274882,0.09921415,0.3807267,-0.0324165,0.34597156,0
31,84,86,180,20,0.09528487,0.0821485,-0.0108055,0.0821485,0.10412574,0.23064771,-0.01571709,0.22274882,0.09921415,0.3807267,-0.0324165,0.34597156,0
31,84,86,180,20,0.09528487,0.0821485,-0.0108055,0.0821485,0.10412574,0.23064771,-0.01571709,0.22274882,0.09921415,0.3807267,-0.0324165,0.34597156,0
31,84,86,180,20,0.09528487,0.0821485,-0.0108055,0.0821485,0.10412574,0.23064771,-0.01571709,0.22274882,0.09823183,0.3807267,-0.0324165,0.34597156,0
31,84,86,180,20,0.09528487,0.0821485,-0.0108055,0.0821485,0.10412574,0.23064771,-0.01571709,0.22274882,0.09823183,0.3807267,-0.0324165,0.34597156,0
31,84,87,180,20,0.09528487,0.0821485,-0.01178782,0.0821485,0.10412574,0.23064771,-0.01571709,0.22274882,0.09823183,0.3807267,-0.03339882,0.34597156,0
31,85,87,180,20,0.09626719,0.0821485,-0.01178782,0.0821485,0.10412574,0.23064771,-0.01571709,0.22274882,0.09823183,0.3807267,-0.03339882,0.34597156,0
31,85,87,180,20,0.09626719,0.0821485,-0.01178782,0.0821485,0.10412574,0.23064771,-0.01571709,0.22274882,0.09823183,0.3807267,-0.03339882,0.34597156,0
31,85,87,180,20,0.09626719,0.0806962,-0.01178782,0.0806962,0.10412574,0.22943038,-0.01571709,0.22151899,0.09823183,0.37974684,-0.03339882,0.34493671,1
31,85,87,180,20,0.09626719,0.0792393,-0.01178782,0.0792393,0.10412574,0.22820919,-0.01571709,0.22028526,0.09823183,0.38034865,-0.03339882,0.34389857,1
31,85,87,180,20,0.09626719,0.0792393,-0.01178782,0.0792393,0.10412574,0.22820919,-0.01571709,0.22028526,0.09823183,0.38034865,-0.03339882,0.34389857,1
31,85,86,180,20,0.09537856,0.07777778,-0.01278269,0.07777778,0.10324484,0.22698413,-0.01769912,0.21904762,0.09734513,0.37936508,-0.03441495,0.34444444,1
31,85,86,180,20,0.09537856,0.07777778,-0.01278269,0.07777778,0.10324484,0.22698413,-0.01769912,0.21904762,0.09734513,0.37936508,-0.03441495,0.34444444,1
31,85,86,180,20,0.09537856,0.07777778,-0.01278269,0.07777778,0.10324484,0.22698413,-0.01769912,0.21904762,0.09734513,0.37936508,-0.03441495,0.34444444,1
31,85,86,180,20,0.09537856,0.07631161,-0.01278269,0.07631161,0.10324484,0.22575517,-0.01769912,0.21780604,0.09734513,0.37837838,-0.03441495,0.34340223,1
31,85,86,180,20,0.09537856,0.07631161,-0.01278269,0.07631161,0.10324484,0.22575517,-0.01769912,0.21780604,0.09734513,0.37837838,-0.03441495,0.34340223,1
31,85,86,180,20,0.09537856,0.07631161,-0.01278269,0.07631161,0.10324484,0.22575517,-0.01769912,0.21780604,0.09734513,0.37837838,-0.03441495,0.34340223,1
31,85,86,180,20,0.09537856,0.07631161,-0.01278269,0.07631161,0.10324484,0.22734499,-0.01769912,0.21939587,0.09734513,0.3799682,-0.03441495,0.34340223,1
31,85,86,180,20,0.09537856,0.07484076,-0.01278269,0.07484076,0.10324484,0.22611465,-0.01769912,0.21815287,0.09734513,0.37898089,-0.03441495,0.34394904,1
31,85,86,180,20,0.09537856,0.07484076,-0.01278269,0.07484076,0.10324484,0.22611465,-0.01769912,0.21974522,0.09734513,0.37898089,-0.03539823,0.34394904,1
31,85,86,179,20,0.09537856,0.07336523,-0.01278269,0.07496013,0.10324484,0.22488038,-0.01769912,0.2185008,0.09734513,0.37799043,-0.03539823,0.34290271,1
31,85,86,179,20,0.09537856,0.07336523,-0.01278269,0.07496013,0.10324484,0.22488038,-0.01769912,0.2185008,0.09734513,0.37799043,-0.03539823,0.34449761,1
31,85,86,180,20,0.09537856,0.07496013,-0.01278269,0.07496013,0.10324484,0.22488038,-0.01769912,0.2185008,0.09734513,0.37799043,-0.03539823,0.34449761,1
31,85,87,180,20,0.09537856,0.07348243,-0.01376598,0.07348243,0.10324484,0.22364217,-0.01769912,0.21884984,0.09734513,0.37699681,-0.03441495,0.34345048,1
31,85,87,179,21,0.09537856,0.07348243,-0.01376598,0.07507987,0.10324484,0.22364217,-0.01769912,0.21884984,0.09734513,0.37699681,-0.03441495,0.34345048,1
30,85,87,179,20,0.09448819,0.072,-0.01476378,0.0736,0.1023622,0.224,-0.01870079,0.2192,0.09744094,0.376,-0.03543307,0.3424,1
30,85,87,179,20,0.09359606,0.07211538,-0.01576355,0.07371795,0.10147783,0.22275641,-0.01970443,0.21794872,0.09655172,0.37339744,-0.0364532,0.34134615,1
31,85,87,179,20,0.09359606,0.07211538,-0.01576355,0.07371795,0.10147783,0.22275641,-0.01970443,0.21634615,0.09655172,0.37339744,-0.0364532,0.34134615,1
30,84,87,179,20,0.09270217,0.07211538,-0.01676529,0.07371795,0.10157791,0.22435897,-0.02071006,0.21634615,0.09664694,0.375,-0.03747535,0.34134615,1
30,84,87,180,19,0.09270217,0.07371795,-0.01577909,0.07371795,0.10157791,0.2275641,-0.01972387,0.21794872,0.09960552,0.37820513,-0.03747535,0.34134615,1
29,84,87,180,18,0.09270217,0.07371795,-0.01577909,0.07371795,0.1025641,0.22916667,-0.01972387,0.21794872,0.10453649,0.37980769,-0.03944773,0.34134615,1
28,82,86,180,18,0.09171598,0.07371795,-0.0147929,0.07371795,0.10453649,0.22916667,-0.01972387,0.21634615,0.10848126,0.37980769,-0.04240631,0.33814103,0
27,79,84,179,18,0.09171598,0.07371795,-0.0147929,0.07532051,0.10848126,0.2275641,-0.02366864,0.21634615,0.11439842,0.37980769,-0.05029586,0.33814103,0
25,77,80,178,18,0.09171598,0.07371795,-0.0147929,0.07692308,0.11143984,0.22435897,-0.0295858,0.21794872,0.11932939,0.37660256,-0.06015779,0.33814103,0
22,76,77,178,16,0.09171598,0.0752,-0.0147929,0.0784,0.11439842,0.224,-0.03451677,0.2176,0.13017751,0.376,-0.06508876,0.3312,0
20,73,73,178,15,0.09171598,0.07667732,-0.0147929,0.08146965,0.1183432,0.22204473,-0.03944773,0.2172524,0.14102564,0.37220447,-0.07100592,0.32587859,0
18,71,70,177,14,0.09270217,0.07814992,-0.0147929,0.08452951,0.12228797,0.22328549,-0.0443787,0.2185008,0.14990138,0.37001595,-0.07988166,0.32057416,0
15,69,66,178,14,0.08910891,0.08108108,-0.01782178,0.08585056,0.12178218,0.21780604,-0.05049505,0.20508744,0.15544554,0.3608903,-0.09306931,0.29252782,0
14,65,62,177,13,0.08730159,0.0821485,-0.01984127,0.08846761,0.12301587,0.20537125,-0.05753968,0.20379147,0.16369048,0.34281201,-0.10813492,0.28751975,0
12,61,59,178,12,0.08919722,0.08346457,-0.01883053,0.08818898,0.12784936,0.1984252,-0.0604559,0.1984252,0.17443013,0.32440945,-0.11992071,0.27559055,0
10,58,53,178,9,0.08829365,0.08333333,-0.01984127,0.08805031,0.13194444,0.19811321,-0.06746032,0.1918239,0.18551587,0.31132075,-0.13293651,0.25943396,0
9,54,48,179,8,0.08829365,0.08176101,-0.02083333,0.08333333,0.13690476,0.19025157,-0.07440476,0.17924528,0.19742063,0.29559748,-0.14384921,0.24056604,0
8,48,41,180,7,0.08919722,0.0830721,-0.01982161,0.0830721,0.1456888,0.18338558,-0.07928642,0.1677116,0.21506442,0.28683386,-0.14965312,0.22413793,0
7,42,37,180,7,0.08721506,0.0799373,-0.02081269,0.0799373,0.14469772,0.1645768,-0.08325074,0.15517241,0.20515362,0.2460815,-0.15758176,0.20376176,0
5,39,33,180,6,0.08630952,0.07680251,-0.0218254,0.07680251,0.14583333,0.15360502,-0.08730159,0.14576803,0.2202381,0.23510972,-0.16369048,0.18338558,0
4,36,30,180,3,0.08540218,0.07523511,-0.02383317,0.07523511,0.1489573,0.15047022,-0.09036743,0.13636364,0.22740814,0.21316614,-0.16484608,0.1645768,0
3,34,26,180,1,0.08449304,0.07355243,-0.02485089,0.07355243,0.14910537,0.14397496,-0.09343936,0.12676056,0.22664016,0.18935837,-0.17196819,0.14710485,0
2,29,21,179,0,0.08449304,0.07355243,-0.02485089,0.07198748,0.15407555,0.13615023,-0.09542744,0.11580595,0.24055666,0.17370892,-0.1749503,0.12989045,0
1,24,18,180,0,0.08349901,0.07355243,-0.02485089,0.07355243,0.15805169,0.12676056,-0.09741551,0.11111111,0.24353877,0.1486698,-0.17594433,0.11737089,0
0,21,14,179,1,0.08349901,0.07198748,-0.02584493,0.07355243,0.15904573,0.11893584,-0.09940358,0.10328638,0.24850895,0.1314554,-0.17892644,0.10172144,0
0,19,11,178,2,0.08250497,0.0703125,-0.02584493,0.0734375,0.15904573,0.1125,-0.10139165,0.096875,0.24751491,0.1140625,-0.17992048,0.0859375,0
2,15,8,178,3,0.08151093,0.07020281,-0.02683897,0.07332293,0.16302187,0.10452418,-0.10437376,0.09204368,0.25745527,0.09516381,-0.18389662,0.06708268,0
2,11,6,178,2,0.08142999,0.06864275,-0.02581927,0.07176287,0.16385303,0.09516381,-0.10327706,0.08580343,0.25521351,0.08424337,-0.18073486,0.06084243,0
2,9,4,178,2,0.08234127,0.06864275,-0.02579365,0.07176287,0.16369048,0.08892356,-0.10218254,0.08112324,0.25198413,0.07644306,-0.18055556,0.05460218,0
2,8,2,177,3,0.08043694,0.06552262,-0.02780536,0.07176287,0.16285998,0.08580343,-0.10327706,0.07644306,0.25223436,0.06552262,-0.18073486,0.04836193,0
2,8,1,177,4,0.08134921,0.06396256,-0.02678571,0.07020281,0.16468254,0.08424337,-0.10218254,0.07332293,0.25297619,0.05772231,-0.17857143,0.04524181,0
2,7,0,177,4,0.08134921,0.0624025,-0.02678571,0.07020281,0.16765873,0.08112324,-0.1031746,0.07176287,0.25198413,0.05148206,-0.17857143,0.04368175,0
3,5,0,177,4,0.08043694,0.06386293,-0.02879841,0.07165109,0.17080437,0.07632399,-0.10625621,0.07320872,0.25422046,0.04361371,-0.18073486,0.04205607,0
3,4,0,176,4,0.08043694,0.06084243,-0.02879841,0.07020281,0.17179742,0.07332293,-0.1082423,0.07020281,0.25422046,0.0374415,-0.1817279,0.04056162,0
3,4,0,176,4,0.07944389,0.06084243,-0.02979146,0.07020281,0.17279047,0.07176287,-0.10724926,0.07020281,0.25422046,0.0374415,-0.18073486,0.04056162,0
2,3,0,176,4,0.07852883,0.06084243,-0.03081511,0.07020281,0.17196819,0.07020281,-0.10735586,0.06864275,0.25248509,0.03588144,-0.18190855,0.04056162,0
2,4,0,176,4,0.07852883,0.05928237,-0.03081511,0.07020281,0.17196819,0.07020281,-0.10735586,0.06864275,0.25248509,0.0374415,-0.18190855,0.04056162,0
2,3,1,176,3,0.07852883,0.06074766,-0.03081511,0.07165109,0.17196819,0.07009346,-0.10735586,0.06853583,0.25447316,0.03894081,-0.18091451,0.04205607,0
2,4,0,176,4,0.07852883,0.0622084,-0.03180915,0.07153966,0.17196819,0.07309487,-0.1083499,0.06998445,0.25447316,0.03888025,-0.18290258,0.04510109,0
2,4,0,176,4,0.07852883,0.0622084,-0.03180915,0.07153966,0.17097416,0.07309487,-0.10934394,0.07153966,0.25447316,0.03888025,-0.18389662,0.0466563,0
2,5,0,176,4,0.07952286,0.06065319,-0.03180915,0.07153966,0.17196819,0.07465008,-0.10934394,0.07153966,0.25447316,0.03732504,-0.18389662,0.0466563,0
2,5,0,176,4,0.07860697,0.06065319,-0.03283582,0.07153966,0.17114428,0.07465008,-0.11044776,0.07153966,0.25472637,0.03732504,-0.18606965,0.04821151,0
2,5,1,176,4,0.07676969,0.06065319,-0.03489531,0.07153966,0.16949153,0.07465008,-0.11266201,0.07465008,0.25423729,0.03888025,-0.1884347,0.04821151,0
2,5,2,176,4,0.07676969,0.06065319,-0.03489531,0.07153966,0.16949153,0.07465008,-0.11266201,0.07620529,0.2552343,0.03888025,-0.1884347,0.04821151,0
3,5,2,176,4,0.0758483,0.0621118,-0.03592814,0.07298137,0.16866267,0.07608696,-0.11377246,0.07919255,0.25449102,0.04192547,-0.18962076,0.04968944,0
3,5,3,176,4,0.0758483,0.0621118,-0.03592814,0.07298137,0.16866267,0.07608696,-0.11377246,0.08074534,0.25548902,0.04192547,-0.18962076,0.04968944,0
3,5,4,176,4,0.0758483,0.0621118,-0.03592814,0.07298137,0.16866267,0.07608696,-0.11377246,0.08229814,0.25548902,0.04347826,-0.18962076,0.05124224,0
3,5,4,176,4,0.0758483,0.06356589,-0.03592814,0.0744186,0.16866267,0.07751938,-0.11377246,0.08372093,0.25648703,0.04651163,-0.18962076,0.05271318,0
3,6,4,176,3,0.0758483,0.06356589,-0.03592814,0.0744186,0.16866267,0.07906977,-0.11377246,0.08372093,0.25648703,0.0496124,-0.18962076,0.05271318,0
3,6,5,176,3,0.0758483,0.06356589,-0.03592814,0.0744186,0.16866267,0.07906977,-0.11377246,0.08527132,0.25648703,0.05116279,-0.18962076,0.05271318,0
3,6,5,176,3,0.0758483,0.06356589,-0.03592814,0.0744186,0.16866267,0.07906977,-0.11377246,0.08527132,0.25648703,0.05271318,-0.18862275,0.05271318,0
3,6,4,175,3,0.07492507,0.06356589,-0.03696304,0.07596899,0.16783217,0.08062016,-0.11488511,0.08527132,0.25574426,0.05581395,-0.18981019,0.05426357,0
3,6,4,175,3,0.074,0.0621118,-0.037,0.07453416,0.167,0.07919255,-0.116,0.08385093,0.255,0.05590062,-0.191,0.05279503,0
3,7,4,175,3,0.074,0.0621118,-0.037,0.07453416,0.166,0.08074534,-0.116,0.08385093,0.255,0.05590062,-0.191,0.05279503,0
3,7,4,175,3,0.074,0.0621118,-0.037,0.07453416,0.166,0.08074534,-0.116,0.08385093,0.255,0.05745342,-0.191,0.05279503,0
3,8,5,176,3,0.07407407,0.0621118,-0.03703704,0.07298137,0.16516517,0.08229814,-0.11611612,0.08540373,0.25425425,0.05900621,-0.19219219,0.05279503,0
2,8,5,176,3,0.07321966,0.0621118,-0.03811434,0.07298137,0.16349047,0.08229814,-0.11835507,0.08540373,0.25275827,0.06055901,-0.19358074,0.05434783,0
